consecutivo,tipoacuerdo,municipio,cod_municipio,subregion,fase,nropobla,aportegob,aportemun,aporteotr,fechainicio,fechafin,cantidadtotal,departamento,cod_divipola_depto,municipio_subsidio,cod_divipola_mun,programa,anio_asignacion,estado_postulacion,hogares,valor_asignado,tiene_subsidio
2020070612,Viabilidad,San Andrés de Cuerquia,5647,Norte,Fase I,7235,0,0,0,2020-08-15,2020-04-30,100,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020070681,Ejecucion,San Andrés de Cuerquia,5647,Norte,Fase I,7235,46346408,42597802,198789742,2020-09-01,2021-03-30,5,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020071577,Ejecucion,San Carlos,5649,Oriente,Fase III,15940,0,0,0,2020-09-01,2021-03-30,0,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020071775,Viabilidad,San Carlos,5649,Oriente,Fase I,15940,0,0,0,2020-08-15,2021-04-30,100,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020070736,Ejecucion,Marinilla,5440,Oriente,Fase I,67893,250000000,62500000,0,2020-10-15,2020-12-15,1,ANTIOQUIA,5,MARINILLA,5440,MI CASA YA,2019,Asignados,2,49686960,Con subsidio
2020070736,Ejecucion,Marinilla,5440,Oriente,Fase I,67893,250000000,62500000,0,2020-10-15,2020-12-15,1,ANTIOQUIA,5,MARINILLA,5440,MI CASA YA,2019,Asignados,1,24843480,Con subsidio
2020071853,Gestion,Nechí,5495,Bajo Cauca,Fase I,28585,0,0,0,2020-10-15,2021-01-15,34,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020070100,Ejecucion,San José de la Montaña,5658,Norte,Fase I,3765,250000000,25000000,0,2020-09-01,2020-12-15,40,ANTIOQUIA,5,SAN JOSÉ DE LA MONTAÑA,5658,MI CASA YA,2021,Asignados,1,27255780,Con subsidio
2020070828,Gestion,Santa Rosa de Osos,5686,Norte,Fase I,17539,250000000,25000000,0,2020-09-01,2020-12-15,40,ANTIOQUIA,5,SANTA ROSA DE OSOS,5686,MI CASA YA,2018,Asignados,2,46874520,Con subsidio
2020070828,Gestion,Santa Rosa de Osos,5686,Norte,Fase I,17539,250000000,25000000,0,2020-09-01,2020-12-15,40,ANTIOQUIA,5,SANTA ROSA DE OSOS,5686,Bolsa Desplazados,2008,Asignados,1,11537500,Con subsidio
2020070828,Gestion,Santa Rosa de Osos,5686,Norte,Fase I,17539,250000000,25000000,0,2020-09-01,2020-12-15,40,ANTIOQUIA,5,SANTA ROSA DE OSOS,5686,Semillero de Propietarios Ahorro,2022,Asignados,1,6000000,Con subsidio
2020070828,Gestion,Santa Rosa de Osos,5686,Norte,Fase I,17539,250000000,25000000,0,2020-09-01,2020-12-15,40,ANTIOQUIA,5,SANTA ROSA DE OSOS,5686,MI CASA YA,2019,Asignados,1,24843480,Con subsidio
2020070372,Ejecucion,Sopetrán,5761,Occidente,Fase I,15512,800000000,200000000,0,2020-10-15,2020-12-15,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020070419,Ejecucion,Sopetrán,5761,Occidente,Fase II,6901,8000000,2000000,0,2020-09-15,2020-12-15,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020071868,Ejecucion,San Carlos,5649,Oriente,Fase III,15940,88651112,81480802,380243742,2020-09-01,2021-03-30,9,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020070744,Ejecucion,San Jerónimo,5656,Occidente,Fase III,12370,19592658,9189802,64328613,2020-09-01,2021-03-30,3,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020070107,Gestion,San José de la Montaña,5658,Norte,Fase I,3765,0,0,0,2020-08-15,2021-04-30,100,ANTIOQUIA,5,SAN JOSÉ DE LA MONTAÑA,5658,MI CASA YA,2021,Asignados,1,27255780,Con subsidio
2020071253,Ejecucion,San Luis,5660,Oriente,Fase III,13123,13061772,6126535,42885742,2020-09-01,2021-03-30,2,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020071598,Ejecucion,San Pedro de los Milagros,5664,Norte,Fase I,22000,100981905,47364871,331554098,2020-09-01,2021-03-30,11,ANTIOQUIA,5,SAN PEDRO DE LOS MILAGROS,5664,MI CASA YA,2022,Asignados,2,50000000,Con subsidio
2020070724,Viabilidad,San Pedro de los Milagros,5664,Norte,Fase I,22000,0,0,0,2020-08-15,2021-04-30,100,ANTIOQUIA,5,SAN PEDRO DE LOS MILAGROS,5664,MI CASA YA,2022,Asignados,2,50000000,Con subsidio
2020070213,Viabilidad,San Vicente Ferrer,5674,Oriente,Fase III,22469,0,0,0,2020-08-15,2021-04-30,100,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020070781,Viabilidad,Santa Rosa de Osos,5686,Norte,Fase I,39379,0,0,0,2020-08-15,2021-04-30,100,ANTIOQUIA,5,SANTA ROSA DE OSOS,5686,MI CASA YA,2018,Asignados,2,46874520,Con subsidio
2020070781,Viabilidad,Santa Rosa de Osos,5686,Norte,Fase I,39379,0,0,0,2020-08-15,2021-04-30,100,ANTIOQUIA,5,SANTA ROSA DE OSOS,5686,Bolsa Desplazados,2008,Asignados,1,11537500,Con subsidio
2020070781,Viabilidad,Santa Rosa de Osos,5686,Norte,Fase I,39379,0,0,0,2020-08-15,2021-04-30,100,ANTIOQUIA,5,SANTA ROSA DE OSOS,5686,Semillero de Propietarios Ahorro,2022,Asignados,1,6000000,Con subsidio
2020070781,Viabilidad,Santa Rosa de Osos,5686,Norte,Fase I,39379,0,0,0,2020-08-15,2021-04-30,100,ANTIOQUIA,5,SANTA ROSA DE OSOS,5686,MI CASA YA,2019,Asignados,1,24843480,Con subsidio
2020071001,Viabilidad,Santo Domingo,5690,Nordeste,Fase III,12324,26123544,12253069,85771484,2020-08-15,2021-04-30,4,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020071238,Viabilidad,Sonsón,5756,Oriente,Fase II,36625,0,0,0,2020-08-15,2021-04-30,100,ANTIOQUIA,5,SONSÓN,5756,Bolsa Atentados terroristas,2007,Asignados,22,188496000,Con subsidio
2020070236,Viabilidad,Sopetrán,5761,Occidente,Fase II,15279,0,0,0,2020-08-15,2021-04-30,100,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020072164,Viabilidad,Támesis,5789,Suroeste,Fase I,15640,0,0,0,2020-08-15,2021-04-30,100,ANTIOQUIA,5,TÁMESIS,5789,Programa Vivienda Gratuita Fase I,2015,Asignados,1,36960000,Con subsidio
2020072164,Viabilidad,Támesis,5789,Suroeste,Fase I,15640,0,0,0,2020-08-15,2021-04-30,100,ANTIOQUIA,5,TÁMESIS,5789,Programa Vivienda Gratuita Fase I,2014,Renuncias al subsidio,2,73920000,Con subsidio
2020072164,Viabilidad,Támesis,5789,Suroeste,Fase I,15640,0,0,0,2020-08-15,2021-04-30,100,ANTIOQUIA,5,TÁMESIS,5789,MI CASA YA,2024,Asignados,7,182000000,Con subsidio
2020072144,Viabilidad,Titiribí,5809,Suroeste,Fase I,9903,0,0,0,2020-08-15,2021-04-30,100,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020070337,Viabilidad,Toledo,5819,Norte,Fase I,5417,0,0,0,2020-08-15,2021-04-30,100,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020071095,Viabilidad,Urrao,5847,Suroeste,Fase II,30876,0,0,0,2020-08-15,2021-04-30,100,ANTIOQUIA,5,URRAO,5847,Bolsa Desplazados,2010,Asignado con aplicación en Vivienda Gratuita,5,64375000,Con subsidio
2020071513,Gestion,Urrao,5847,Suroeste,Fase I,44648,0,0,0,2020-08-15,2021-04-30,100,ANTIOQUIA,5,URRAO,5847,Bolsa Desplazados,2010,Asignado con aplicación en Vivienda Gratuita,5,64375000,Con subsidio
2020070153,Ejecucion,Betulia,5093,Suroeste,Fase I,14601,30000000,0,0,2020-09-28,2020-12-31,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020070972,Ejecucion,Puerto Triunfo,5591,Magdalena Medio,Fase I,18970,30000000,0,0,2020-09-28,2020-12-31,45000000,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020070216,Ejecucion,San Vicente Ferrer,5674,Oriente,Fase III,22469,6530886,3063267,21442871,2020-09-01,2021-03-30,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020070831,Viabilidad,Santa Rosa de Osos,5686,Norte,Fase I,600,30000000,0,0,2020-09-28,2020-12-31,1,ANTIOQUIA,5,SANTA ROSA DE OSOS,5686,MI CASA YA,2018,Asignados,2,46874520,Con subsidio
2020070831,Viabilidad,Santa Rosa de Osos,5686,Norte,Fase I,600,30000000,0,0,2020-09-28,2020-12-31,1,ANTIOQUIA,5,SANTA ROSA DE OSOS,5686,Bolsa Desplazados,2008,Asignados,1,11537500,Con subsidio
2020070831,Viabilidad,Santa Rosa de Osos,5686,Norte,Fase I,600,30000000,0,0,2020-09-28,2020-12-31,1,ANTIOQUIA,5,SANTA ROSA DE OSOS,5686,Semillero de Propietarios Ahorro,2022,Asignados,1,6000000,Con subsidio
2020070831,Viabilidad,Santa Rosa de Osos,5686,Norte,Fase I,600,30000000,0,0,2020-09-28,2020-12-31,1,ANTIOQUIA,5,SANTA ROSA DE OSOS,5686,MI CASA YA,2019,Asignados,1,24843480,Con subsidio
2020070720,Ejecucion,Sopetrán,5761,Occidente,Fase II,15512,250000000,20000000,0,2020-09-01,2020-12-15,40,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020070365,Ejecucion,Toledo,5819,Norte,Fase III,5417,250000000,25000000,0,2020-09-01,2020-12-15,40,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020070627,Gestion,Yarumal,5887,Norte,Fase I,1,12000000,4000000,0,2020-10-15,2021-01-15,1,ANTIOQUIA,5,YARUMAL,5887,MI CASA YA,2020,Asignados,2,52668180,Con subsidio
2020070627,Gestion,Yarumal,5887,Norte,Fase I,1,12000000,4000000,0,2020-10-15,2021-01-15,1,ANTIOQUIA,5,YARUMAL,5887,MI CASA YA,2020,Apto con subsidio vencido,1,26334090,Con subsidio
2020070627,Gestion,Yarumal,5887,Norte,Fase I,1,12000000,4000000,0,2020-10-15,2021-01-15,1,ANTIOQUIA,5,YARUMAL,5887,MI CASA YA,2021,Asignados,2,45426300,Con subsidio
2020070208,Gestion,Zaragoza,5895,Bajo Cauca,Fase I,25210,0,0,0,2020-09-15,2020-11-15,0,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020071439,Ejecucion,Valdivia,5854,Norte,Fase I,17017,10000000,5000000,0,2020-10-15,2020-12-24,1,ANTIOQUIA,5,VALDIVIA,5854,Bolsa Desplazados,2010,Asignado con aplicación en Vivienda Gratuita,1,15450000,Con subsidio
2020070398,Ejecucion,Puerto Berrío,5579,Magdalena Medio,Fase I,2446,55000000,115000000,0,2020-08-15,2020-12-31,1,ANTIOQUIA,5,PUERTO BERRÍO,5579,Bolsa Esfuerzo Territorial,2005,Restitucion de subsidios no aplicados,8,37747936,Con subsidio
2020070398,Ejecucion,Puerto Berrío,5579,Magdalena Medio,Fase I,2446,55000000,115000000,0,2020-08-15,2020-12-31,1,ANTIOQUIA,5,PUERTO BERRÍO,5579,Bolsa Desplazados,2004,Asignados,1,8950000,Con subsidio
2020071721,Ejecucion,Nechí,5495,Bajo Cauca,Fase I,28585,15000000,7800000,0,2020-10-12,2020-12-21,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020071849,Ejecucion,Amalfi,5031,Nordeste,Fase I,27071,5740484,12000000,0,2020-10-16,2020-12-25,1,ANTIOQUIA,5,AMALFI,5031,Bolsa Esfuerzo Territorial,2007,Restitución SFV por Vencimiento Vigencia,2,15500000,Con subsidio
2020071849,Ejecucion,Amalfi,5031,Nordeste,Fase I,27071,5740484,12000000,0,2020-10-16,2020-12-25,1,ANTIOQUIA,5,AMALFI,5031,Bolsa Desplazados,2010,Restitución SFV por Indemnización,1,15450000,Con subsidio
2020071105,Ejecucion,Alejandría,5021,Oriente,Fase I,4698,15000000,5000000,0,2020-10-13,2020-12-23,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020071259,Ejecucion,Granada,5313,Oriente,Fase I,9764,15000000,4000000,0,2020-12-10,2020-12-22,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020071441,Ejecucion,Valdivia,5854,Norte,Fase I,17017,5000000,3000000,0,2020-10-12,2020-12-22,1,ANTIOQUIA,5,VALDIVIA,5854,Bolsa Desplazados,2010,Asignado con aplicación en Vivienda Gratuita,1,15450000,Con subsidio
2020070698,Ejecucion,San Andrés de Cuerquia,5647,Norte,Fase I,2001,15000000,10000000,0,2020-10-13,2020-12-23,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020070777,Ejecucion,Santa Rosa de Osos,5686,Norte,Fase I,39379,15000000,6000000,0,2020-10-14,2020-12-23,1,ANTIOQUIA,5,SANTA ROSA DE OSOS,5686,MI CASA YA,2018,Asignados,2,46874520,Con subsidio
2020070777,Ejecucion,Santa Rosa de Osos,5686,Norte,Fase I,39379,15000000,6000000,0,2020-10-14,2020-12-23,1,ANTIOQUIA,5,SANTA ROSA DE OSOS,5686,Bolsa Desplazados,2008,Asignados,1,11537500,Con subsidio
2020070777,Ejecucion,Santa Rosa de Osos,5686,Norte,Fase I,39379,15000000,6000000,0,2020-10-14,2020-12-23,1,ANTIOQUIA,5,SANTA ROSA DE OSOS,5686,Semillero de Propietarios Ahorro,2022,Asignados,1,6000000,Con subsidio
2020070777,Ejecucion,Santa Rosa de Osos,5686,Norte,Fase I,39379,15000000,6000000,0,2020-10-14,2020-12-23,1,ANTIOQUIA,5,SANTA ROSA DE OSOS,5686,MI CASA YA,2019,Asignados,1,24843480,Con subsidio
2020071020,Ejecucion,Urrao,5847,Suroeste,Fase I,29000,15000000,5000000,0,2020-10-16,2020-12-25,1,ANTIOQUIA,5,URRAO,5847,Bolsa Desplazados,2010,Asignado con aplicación en Vivienda Gratuita,5,64375000,Con subsidio
2020070546,Ejecucion,Alejandría,5021,Oriente,Fase I,4698,15000000,5000000,0,2020-10-01,2020-12-15,0,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020071109,Ejecucion,Alejandría,5021,Oriente,Fase I,4698,5450000,0,0,2020-10-02,2020-12-15,7,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020071685,Ejecucion,Amagá,5030,Suroeste,Fase I,490,5450000,2500000,0,2020-10-18,2020-12-15,7,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020071256,Ejecucion,Sonsón,5756,Oriente,Fase II,36625,131167330,120558208,562604969,2020-09-01,2021-03-30,14,ANTIOQUIA,5,SONSÓN,5756,Bolsa Atentados terroristas,2007,Asignados,22,188496000,Con subsidio
2020070388,Ejecucion,Sopetrán,5761,Occidente,Fase II,54072,46232990,21685267,151796871,2020-09-01,2021-03-30,3,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020072125,Ejecucion,Támesis,5789,Suroeste,Fase I,15640,38451189,18035267,126246871,2020-09-01,2021-03-30,2,ANTIOQUIA,5,TÁMESIS,5789,Programa Vivienda Gratuita Fase I,2015,Asignados,1,36960000,Con subsidio
2020072125,Ejecucion,Támesis,5789,Suroeste,Fase I,15640,38451189,18035267,126246871,2020-09-01,2021-03-30,2,ANTIOQUIA,5,TÁMESIS,5789,Programa Vivienda Gratuita Fase I,2014,Renuncias al subsidio,2,73920000,Con subsidio
2020072125,Ejecucion,Támesis,5789,Suroeste,Fase I,15640,38451189,18035267,126246871,2020-09-01,2021-03-30,2,ANTIOQUIA,5,TÁMESIS,5789,MI CASA YA,2024,Asignados,7,182000000,Con subsidio
2020071670,Ejecucion,Tarso,5792,Suroeste,Fase III,6320,38451190,18035267,126246871,2020-09-01,2021-03-30,2,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020070975,Ejecucion,Valparaíso,5856,Suroeste,Fase I,6174,14312267,6713267,46106720,2020-09-01,2021-03-30,2,ANTIOQUIA,5,VALPARAÍSO,5856,MI CASA YA,2021,Asignados,1,27255780,Con subsidio
2020070975,Ejecucion,Valparaíso,5856,Suroeste,Fase I,6174,14312267,6713267,46106720,2020-09-01,2021-03-30,2,ANTIOQUIA,5,VALPARAÍSO,5856,MI CASA YA,2018,Asignados,1,15624840,Con subsidio
2020071395,Ejecucion,Valdivia,5854,Norte,Fase II,12762,44431313,40837604,190575484,2020-09-01,2021-03-30,5,ANTIOQUIA,5,VALDIVIA,5854,Bolsa Desplazados,2010,Asignado con aplicación en Vivienda Gratuita,1,15450000,Con subsidio
2020071110,Ejecucion,Urrao,5847,Suroeste,Fase II,30876,27594237,48753069,167418040,2020-09-01,2021-03-30,7,ANTIOQUIA,5,URRAO,5847,Bolsa Desplazados,2010,Asignado con aplicación en Vivienda Gratuita,5,64375000,Con subsidio
2020072089,Ejecucion,Turbo,5837,Urabá,Fase III,130191,134887249,63267940,442875582,2020-09-01,2021-03-30,16,ANTIOQUIA,5,TURBO,5837,MI CASA YA,2024,Asignados,2,52000000,Con subsidio
2020072089,Ejecucion,Turbo,5837,Urabá,Fase III,130191,134887249,63267940,442875582,2020-09-01,2021-03-30,16,ANTIOQUIA,5,TURBO,5837,Casa Digna Vida Digna,2025,Asignados,43,670800000,Con subsidio
2020072089,Ejecucion,Turbo,5837,Urabá,Fase III,130191,134887249,63267940,442875582,2020-09-01,2021-03-30,16,ANTIOQUIA,5,TURBO,5837,MI CASA YA,2016,Asignados,1,13789100,Con subsidio
2020072089,Ejecucion,Turbo,5837,Urabá,Fase III,130191,134887249,63267940,442875582,2020-09-01,2021-03-30,16,ANTIOQUIA,5,TURBO,5837,Bolsa Desplazados,2010,Asignados,113,1699500000,Con subsidio
2020070355,Ejecucion,Toledo,5819,Norte,Fase I,5417,67845676,21098535,198789742,2020-09-01,2021-03-30,5,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020072016,Ejecucion,Titiribí,5809,Suroeste,Fase I,9903,9998504,9189802,42885742,2020-09-01,2021-03-30,2,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020070793,Ejecucion,Santa Rosa de Osos,5686,Norte,Fase I,39379,44431313,40837604,190575484,2020-09-01,2021-03-30,2,ANTIOQUIA,5,SANTA ROSA DE OSOS,5686,MI CASA YA,2018,Asignados,2,46874520,Con subsidio
2020070793,Ejecucion,Santa Rosa de Osos,5686,Norte,Fase I,39379,44431313,40837604,190575484,2020-09-01,2021-03-30,2,ANTIOQUIA,5,SANTA ROSA DE OSOS,5686,Bolsa Desplazados,2008,Asignados,1,11537500,Con subsidio
2020070793,Ejecucion,Santa Rosa de Osos,5686,Norte,Fase I,39379,44431313,40837604,190575484,2020-09-01,2021-03-30,2,ANTIOQUIA,5,SANTA ROSA DE OSOS,5686,Semillero de Propietarios Ahorro,2022,Asignados,1,6000000,Con subsidio
2020070793,Ejecucion,Santa Rosa de Osos,5686,Norte,Fase I,39379,44431313,40837604,190575484,2020-09-01,2021-03-30,2,ANTIOQUIA,5,SANTA ROSA DE OSOS,5686,MI CASA YA,2019,Asignados,1,24843480,Con subsidio
2020070132,Ejecucion,Yarumal,5887,Norte,Fase I,27376,19592657,9189802,64328613,2020-09-01,2021-03-30,3,ANTIOQUIA,5,YARUMAL,5887,MI CASA YA,2020,Asignados,2,52668180,Con subsidio
2020070132,Ejecucion,Yarumal,5887,Norte,Fase I,27376,19592657,9189802,64328613,2020-09-01,2021-03-30,3,ANTIOQUIA,5,YARUMAL,5887,MI CASA YA,2020,Apto con subsidio vencido,1,26334090,Con subsidio
2020070132,Ejecucion,Yarumal,5887,Norte,Fase I,27376,19592657,9189802,64328613,2020-09-01,2021-03-30,3,ANTIOQUIA,5,YARUMAL,5887,MI CASA YA,2021,Asignados,2,45426300,Con subsidio
2020071700,Ejecucion,Amagá,5030,Suroeste,Fase I,31283,30000000,10000000,0,2020-10-01,2020-12-15,5,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020071711,Ejecucion,Amalfi,5031,Nordeste,Fase II,1783,30000000,23268000,23000000,2020-10-01,2020-12-15,65,ANTIOQUIA,5,AMALFI,5031,Bolsa Esfuerzo Territorial,2007,Restitución SFV por Vencimiento Vigencia,2,15500000,Con subsidio
2020071711,Ejecucion,Amalfi,5031,Nordeste,Fase II,1783,30000000,23268000,23000000,2020-10-01,2020-12-15,65,ANTIOQUIA,5,AMALFI,5031,Bolsa Desplazados,2010,Restitución SFV por Indemnización,1,15450000,Con subsidio
2020071896,Ejecucion,Andes,5034,Suroeste,Fase II,80,5450000,2500000,0,2020-09-18,2020-12-15,7,ANTIOQUIA,5,ANDES,5034,MI CASA YA,2017,Asignados,1,14754340,Con subsidio
2020071896,Ejecucion,Andes,5034,Suroeste,Fase II,80,5450000,2500000,0,2020-09-18,2020-12-15,7,ANTIOQUIA,5,ANDES,5034,Semillero de Propietarios Ahorro,2021,Asignados,2,10902312,Con subsidio
2020070686,Ejecucion,Angelópolis,5036,Suroeste,Fase I,405,30000000,10000000,0,2020-10-01,2020-12-15,11,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020070428,Ejecucion,Angostura,5038,Norte,Fase I,11437,30000000,32000000,0,2020-10-01,2020-12-15,20,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020070462,Ejecucion,Guadalupe,5315,Norte,Fase I,225,0,0,0,2020-12-11,2020-12-30,0,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020070444,Ejecucion,Angostura,5038,Norte,Fase I,11437,5450000,4000000,0,2020-08-21,2020-12-15,7,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020071209,Ejecucion,Anzá,5044,Occidente,Fase I,100,5450000,2700000,0,2020-09-10,2020-12-15,7,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020071358,Ejecucion,Anzá,5044,Occidente,Fase I,7169,30000000,29000000,0,2020-10-01,2020-12-15,20,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020071364,Ejecucion,Anzá,5044,Occidente,Fase I,2200,2500000,2000000,0,2020-10-05,2020-10-30,20,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020071993,Ejecucion,Argelia,5055,Oriente,Fase II,450,5450000,0,0,2020-09-29,2020-12-15,7,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020070170,Ejecucion,Carolina del Príncipe,5150,Norte,Fase II,350,30000000,29180000,0,2020-10-01,2020-12-15,9,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020072019,Ejecucion,Argelia,5055,Oriente,Fase II,7545,20000000,10000000,0,2020-10-01,2020-12-15,48,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020070810,Ejecucion,Betania,5091,Suroeste,Fase I,10284,15000000,5000000,0,2020-10-01,2020-12-15,36,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020070728,Ejecucion,Betulia,5093,Suroeste,Fase I,3000,3000000,0,0,2020-10-05,2020-10-30,30,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020070754,Ejecucion,Betulia,5093,Suroeste,Fase I,1800,5450000,2725000,0,2020-09-07,2020-12-15,7,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020072126,Ejecucion,Betulia,5093,Suroeste,Fase I,17540,30000000,7500000,10000000,2020-10-01,2020-12-15,11,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020070227,Ejecucion,Cisneros,5190,Nordeste,Fase II,335,30000000,30000000,0,2020-10-01,2020-12-15,4,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020070768,Ejecucion,Concepción,5206,Oriente,Fase I,232,28600000,15080000,0,2020-10-01,2020-12-15,5,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020072182,Ejecucion,Concordia,5209,Suroeste,Fase I,20653,30000000,30000000,20000000,2020-10-01,2020-12-15,20,ANTIOQUIA,5,CONCORDIA,5209,Programa Vivienda Gratuita Fase I,2015,Asignados,2,70740000,Con subsidio
2020071517,Ejecucion,El Santuario,5697,Oriente,Fase I,2400,25000000,15000000,4000000,2020-10-01,2020-12-15,4,ANTIOQUIA,5,EL SANTUARIO,5697,MI CASA YA,2023,Asignados,1,23200000,Con subsidio
2020071517,Ejecucion,El Santuario,5697,Oriente,Fase I,2400,25000000,15000000,4000000,2020-10-01,2020-12-15,4,ANTIOQUIA,5,EL SANTUARIO,5697,MI CASA YA,2024,Asignados,1,39000000,Con subsidio
2020071537,Ejecucion,El Santuario,5697,Oriente,Fase I,36605,2000000,1000000,0,2020-10-05,2020-10-30,30,ANTIOQUIA,5,EL SANTUARIO,5697,MI CASA YA,2023,Asignados,1,23200000,Con subsidio
2020071537,Ejecucion,El Santuario,5697,Oriente,Fase I,36605,2000000,1000000,0,2020-10-05,2020-10-30,30,ANTIOQUIA,5,EL SANTUARIO,5697,MI CASA YA,2024,Asignados,1,39000000,Con subsidio
2020070845,Ejecucion,Frontino,5284,Occidente,Fase III,2000,30000000,15000000,0,2020-10-01,2020-12-15,1,ANTIOQUIA,5,FRONTINO,5284,Programa Vivienda Gratuita Fase I,2015,Asignados,2,73920000,Con subsidio
2020070845,Ejecucion,Frontino,5284,Occidente,Fase III,2000,30000000,15000000,0,2020-10-01,2020-12-15,1,ANTIOQUIA,5,FRONTINO,5284,Bolsa Saludable,2008,Apto con subsidio vencido,5,18460000,Con subsidio
